"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"233","We go live any minute now!! Tune in for my @PUMA collection on @TIDALHiFi https://t.co/1S5oLAzQAK #FENTYXPUMA… https://t.co/ZGqlToHuM2",FALSE,13931,NA,2016-09-28 17:17:08,TRUE,NA,"781180956598267904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",4871,FALSE,FALSE,NA,NA
"234","Fashion party <f0><U+009F><U+00A4><U+0097> https://t.co/Cil0vYStAX",FALSE,8937,NA,2016-09-28 16:51:37,FALSE,NA,"781174534380675072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",2917,FALSE,FALSE,NA,NA
"235","WoOoOo #FENTYXPUMA SS17 premieres today at #PFW!! Stream the show at 7:30PM paris time on @TIDALHiFi… https://t.co/No4nrDKcgd",FALSE,16784,NA,2016-09-28 13:38:38,TRUE,NA,"781125967997726720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",4796,FALSE,FALSE,NA,NA
"236","Getting ready for #FENTYxPUMA show tomorrow in Paris!! Can't wait for you to see it! Tune in @TIDALHiFi… https://t.co/fhQZ9aXagQ",FALSE,18573,NA,2016-09-27 19:49:02,TRUE,NA,"780856796223332353",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",6350,FALSE,FALSE,NA,NA
"237","thank you @JuliaGillard! Proud to stand for education with you! @GPforEducation @GlblCtzn @ClaraLionelFdn, let's get to work!",FALSE,8602,"JuliaGillard",2016-09-24 01:06:03,FALSE,"779418606505488384","779487023937847296","85436197","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",2757,FALSE,FALSE,NA,NA
"238","Honored to join @GPforEducation &amp; @GlblCtzn team! Together w/@ClaraLionelFDN, we'll
make education accessible for a… https://t.co/4LL1dD5qiO",FALSE,23263,NA,2016-09-24 01:03:15,TRUE,NA,"779486318027997184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",5506,FALSE,FALSE,NA,NA
"239",".@VALLINIAndre @fhollande This is great news! Looking forward to it!",FALSE,8842,"VALLINIAndre",2016-09-23 17:59:56,FALSE,"779241348545282048","779379789232803840","588392592","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",4302,FALSE,FALSE,NA,NA
"240",".@fhollande Did you see my letter? Waiting on your answer! We need your leadership on #EducationCannotWait",FALSE,25484,NA,2016-09-22 20:25:39,FALSE,NA,"779054070388682753",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",22890,FALSE,FALSE,NA,NA
"241","I’m a #GlobalCitizen. Join me 9/24 at #GCFestival in NYC's Central Park. Take action for tix:https://t.co/cUXrkrVecp https://t.co/uZzUDxQqkt",FALSE,20247,NA,2016-09-18 19:38:18,FALSE,NA,"777592603244134400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",6346,FALSE,FALSE,NA,NA
"242","The originals are back!!! #THECREEPER returns on September 29th in the original color ways! https://t.co/n8l0zeKJFV",FALSE,43911,NA,2016-09-15 18:46:31,FALSE,NA,"776492409308012544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",12136,FALSE,FALSE,NA,NA
"243","Call up @JustinTrudeau to make a change! Follow the link to earn points for #GCFestival tix: https://t.co/hVaLIj1Tex https://t.co/5BzUFq41SR",FALSE,13469,NA,2016-09-09 18:35:12,FALSE,NA,"774315233632321536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",4236,FALSE,FALSE,NA,NA
"244","Find this spot in Brooklyn! 1st 500 to #ShowUp 4:30-7 today win free tix to see me at #GCFestival Central Park 9/24! https://t.co/xsNPNusEVA",FALSE,15815,NA,2016-09-07 14:00:21,FALSE,NA,"773521290221289472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",3933,FALSE,FALSE,NA,NA
"245","NEW YORK who’s heading to #FENTYXPUMA pop up at @SIX02 33rd st?! Come shop with me at 7PM! https://t.co/0pdAU7BVlR",FALSE,19017,NA,2016-09-06 21:20:11,FALSE,NA,"773269590570856448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",5784,FALSE,FALSE,NA,NA
"246","First round of my #FENTYXPUMA collection hits stores today!! https://t.co/GAkFFgYA0O https://t.co/ZUxHJypJ3N",FALSE,13017,NA,2016-09-06 16:02:59,FALSE,NA,"773189764396843008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",4661,FALSE,FALSE,NA,NA
"247","Pull up Philly! Exclusive merch on sale at #MadeInAmerica https://t.co/ZyRi1kmkwZ https://t.co/0AyfzLFxNK",FALSE,13335,NA,2016-09-03 20:55:43,FALSE,NA,"772176270658564097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",3789,FALSE,FALSE,NA,NA
"248","The time to change is now!! Take action &amp; enter to win VIP tix + meet &amp; greet at #GCFestival<U+2192>https://t.co/jRXsEbsKGY https://t.co/j1e1ynjKCQ",FALSE,12904,NA,2016-09-02 14:01:35,FALSE,NA,"771709662379073536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",3946,FALSE,FALSE,NA,NA
"249","#Sledgehammer out now from @startrekmovie!

TIDAL --&gt; https://t.co/vtuyr9GxWV
Download --&gt; https://t.co/iFMQkXwmCG https://t.co/EoUsKJkSX1",FALSE,17993,NA,2016-06-27 14:55:39,FALSE,NA,"747443282238644224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",7890,FALSE,FALSE,NA,NA
"250","#SLEDGEHAMMER @StarTrekMovie fans, be up tomorrow by 8am EST for a special premiere! <f0><U+009F><U+0096><U+0096> https://t.co/5ANOYlE4ba",FALSE,19827,NA,2016-06-26 18:46:07,FALSE,NA,"747138892458041345",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",8549,FALSE,FALSE,NA,NA
"251","@AdoringRihanna thanks for coming!! Hope you had a blast.",FALSE,4758,"AdoringRihanna",2016-06-22 00:54:31,FALSE,"745180157527400448","745419663035736068","214543190","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",1729,FALSE,FALSE,NA,NA
"252","So hype bout headlining @MIAfestival Labor Day weekend!! See you soon Philly! #MadeInAmerica https://t.co/xysPvONu0M https://t.co/O112hezlEF",FALSE,13795,NA,2016-06-20 21:01:36,FALSE,NA,"744998661093007360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",5440,FALSE,FALSE,NA,NA
"253","#THISISWHATYOUCAMEFOR video out now on @VEVO<U+26A1> <U+FE0F>@calvinharris —&gt; https://t.co/yYbo6AQdm5",FALSE,50478,NA,2016-06-17 04:02:06,FALSE,NA,"743654930146336769",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",20568,FALSE,FALSE,NA,NA
"254","Last time we rolled into Amsterdam… https://t.co/pRAejvFjq1",FALSE,15336,NA,2016-06-16 15:15:42,FALSE,NA,"743462057614381056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",5766,FALSE,FALSE,NA,NA
"255","#ANTIWorldTour Europe, we’re here!! Amsterdam you’re up first, who’s coming?!",FALSE,21621,NA,2016-06-15 19:55:53,FALSE,NA,"743170182932103169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",7256,FALSE,FALSE,NA,NA
"256","Listen to #NOTHINGISPROMISED on iTunes now! Thank you @mikewillmadeit. https://t.co/nx2HLEZCq7 https://t.co/av6jH2cqdx",FALSE,29601,NA,2016-06-03 05:13:44,FALSE,NA,"738599527230279680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",15139,FALSE,FALSE,NA,NA
"257","The ‘rihanna’ sunglasses from @DIOR. #RIHANNADIOR #COMINGSOON https://t.co/fpYzrPblZv",FALSE,35821,NA,2016-05-27 13:48:26,FALSE,NA,"736192339325145093",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",12323,FALSE,FALSE,NA,NA
"258","#RIHANNADIOR https://t.co/ZjFxtj4De9",FALSE,62358,NA,2016-05-26 18:12:35,FALSE,NA,"735896427201728512",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",26242,FALSE,FALSE,NA,NA
"259","New colors of the @PUMA Creeper are out now!  https://t.co/GAkFFgYA0O https://t.co/NctLsqMlvE",FALSE,17937,NA,2016-05-26 14:05:58,FALSE,NA,"735834367147319297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",5675,FALSE,FALSE,NA,NA
"260","Thank you @VanityFair! New colors out today. #THECREEPER https://t.co/q6gMGkvTbe",FALSE,12122,NA,2016-05-26 08:28:59,FALSE,NA,"735749559645667328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",4082,FALSE,FALSE,NA,NA
"261","#Vogue thank you! https://t.co/Aa6uKKtaqc",FALSE,17650,NA,2016-05-24 01:39:50,FALSE,NA,"734921819875119104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",5851,FALSE,FALSE,NA,NA
"262","#BBMAs https://t.co/4f6lVL4pBA",FALSE,54463,NA,2016-05-23 03:20:37,FALSE,NA,"734584793967566849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",26617,FALSE,FALSE,NA,NA
"263","Can’t wait for #BBMAs!! Navy don’t forget to vote for Chart Achievement Award —&gt; https://t.co/L05hQCmV5x",FALSE,11489,NA,2016-05-22 20:54:41,FALSE,NA,"734487669753794560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",5182,FALSE,FALSE,NA,NA
"264","See you at the #BBMAs on May 22!! https://t.co/x3MHd3ixAz",FALSE,32048,NA,2016-05-12 21:03:27,FALSE,NA,"730865996366483456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",12834,FALSE,FALSE,NA,NA
"265","#ANTI is the 1st album from 2016 to go @RIAA double platinum!!! Blown away by your support every day. thank you <U+2693> https://t.co/FFGIhZYV00",FALSE,59582,NA,2016-05-06 00:48:38,FALSE,NA,"728385954008993793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",21444,FALSE,FALSE,NA,NA
"266","My collection with @ManoloBlahnik is in stores tomorrow! Peep the denim desserts now: https://t.co/PUPfvctikQ https://t.co/QY10oBv8mv",FALSE,23297,NA,2016-05-04 12:41:49,FALSE,NA,"727840655691661312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",7434,FALSE,FALSE,NA,NA
"267","So excited to share my new @ManoloBlahnik collection with you all!! #RIHANNAXMANOLO https://t.co/7uUkbaKuxJ",FALSE,27490,NA,2016-05-03 22:45:02,FALSE,NA,"727630071037571076",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",11103,FALSE,FALSE,NA,NA
"268","This Is What You Came For @calvinharris --&gt; https://t.co/M7z3OIOxpY",FALSE,21639,NA,2016-04-30 12:31:37,FALSE,NA,"726388538053386240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",10659,FALSE,FALSE,NA,NA
"269","Part 2. Go behind the scenes of #NEEDEDMEVIDEO --&gt; https://t.co/rUOPWLRHJe https://t.co/dT2LaMqlhI",FALSE,20624,NA,2016-04-25 19:11:41,FALSE,NA,"724677279306096640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",7771,FALSE,FALSE,NA,NA
"270","#NEEDEDMEVIDEO --&gt; https://t.co/d4CZGIfRQl",FALSE,14192,NA,2016-04-20 20:47:18,FALSE,NA,"722889401110409216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",7974,FALSE,FALSE,NA,NA
"271","#NEEDEDMEVIDEO out now —&gt; https://t.co/w3Dg4humuz",FALSE,30176,NA,2016-04-20 16:04:52,FALSE,NA,"722818322283261952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",22030,FALSE,FALSE,NA,NA
"272","Happy 420, look out for Needed Me TODAY at NOON EST. https://t.co/J5XYHQrout",FALSE,45802,NA,2016-04-20 07:33:37,FALSE,NA,"722689665128603648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",29303,FALSE,FALSE,NA,NA
"273","My #RihannaXStance Summer collection is here!!!!! Available right now —&gt; https://t.co/5VPFQZgFHJ https://t.co/wbmPzZTjT3",FALSE,28117,NA,2016-04-19 14:52:35,FALSE,NA,"722437745847767040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",11512,FALSE,FALSE,NA,NA
"274","#BALTIMORE you were an absolute joy to be a part of last night! Thank you, I enjoyed you so much! #BOSTON you're up! #ANTIWORLDTOUR",FALSE,18228,NA,2016-04-10 18:48:03,FALSE,NA,"719235513044099073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",6215,FALSE,FALSE,NA,NA
"275","Watch @BlackGirlsRock on BET tonight at 8/7c. #BGR #ROCKSTARAWARD https://t.co/mHzaBgOpx2",FALSE,38435,NA,2016-04-05 23:01:14,FALSE,NA,"717487288498962433",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",14973,FALSE,FALSE,NA,NA
"276","#WORK at No 1 on the #HOT100 for the 7th week! Glory to God! Thank y’all for the continued love and support! <U+2693> #ANTI #CaribbeanTing",FALSE,30543,NA,2016-04-04 20:18:20,FALSE,NA,"717083906881753090",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",11882,FALSE,FALSE,NA,NA
"277","Watch #KissItBetterVideo Now! VEVO --&gt; https://t.co/Ybra8IHmzN &amp; TIDAL --&gt; https://t.co/5cyDmEklJd https://t.co/UeAcjuYJtC",FALSE,19963,NA,2016-04-02 00:23:16,FALSE,NA,"716058381400858624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",9620,FALSE,FALSE,NA,NA
"278","#KissItBetterVIDEO
VEVO: https://t.co/Ybra8IHmzN
TIDAL: https://t.co/5cyDmEklJd",FALSE,13343,NA,2016-03-31 17:01:21,FALSE,NA,"715584780482584576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",8636,FALSE,FALSE,NA,NA
"279","#KISSITBETTERVIDEO #WATCH #NOW #VEVO https://t.co/Ybra8IHmzN https://t.co/D8beyw10TU",FALSE,31971,NA,2016-03-31 16:05:59,FALSE,NA,"715570846077689857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",22613,FALSE,FALSE,NA,NA
"280","#KISSITBETTERVIDEO is coming in less than 2 hours!!! #NOON #VEVO https://t.co/z6uxbLvyjG",FALSE,38419,NA,2016-03-31 14:42:04,FALSE,NA,"715549730017832961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",19945,FALSE,FALSE,NA,NA
"281","#KISSITBETTERVIDEO premieres TOMORROW on Vevo! Here's a teaser: https://t.co/Wyr7MRUnF2",FALSE,29442,NA,2016-03-30 16:09:40,FALSE,NA,"715209388877721601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",19605,FALSE,FALSE,NA,NA
"282","#KISSITBETTERVIDEO #THURSDAY #NOON on VEVO! https://t.co/suzH3RAWPz",FALSE,26694,NA,2016-03-30 02:45:52,FALSE,NA,"715007103816089601",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",16134,FALSE,FALSE,NA,NA
"283","#KISSITBETTER and #NEEDEDME will both be serviced to radio tomorrow
morning at 7am EST. #ANTI <f0><U+009F><U+008E><U+0088><f0><U+009F><U+0094><U+00AB><U+2693><U+FE0F> https://t.co/vCDb4FDgvk",FALSE,42293,NA,2016-03-29 21:57:51,FALSE,NA,"714934622962974720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",21707,FALSE,FALSE,NA,NA
"284","Buffalo you reminded me of how much I love what I do! Can't wait to come back for real!!! Thank you! #soldout #ANTIWORLDTOUR <f0><U+009F><U+008E><U+0088>",FALSE,24332,NA,2016-03-24 12:37:49,FALSE,NA,"712981747621826561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",8051,FALSE,FALSE,NA,NA
"285","Praying for all those who've been affected by acts of terror across the globe, most recent being in Brussels...Heart breaking! <f0><U+009F><U+0099><U+008F>",FALSE,69331,NA,2016-03-22 20:15:04,FALSE,NA,"712372040074960898",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",31045,FALSE,FALSE,NA,NA
"286","Charlotte was #TunUp lastnight AND $old 0wt af! Thank you! This #ANTIWORLDTOUR is turning out to be the best I've ever felt on stage!<U+2693><f0><U+009F><U+008E><U+0088>",FALSE,18361,NA,2016-03-21 14:50:38,FALSE,NA,"711928005090742273",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",6405,FALSE,FALSE,NA,NA
"287","Too trippy!!! Thanks Navy <f0><U+009F><U+008E><U+0088><f0><U+009F><U+0094><U+00AB> https://t.co/9w8FeRWij8",FALSE,22653,NA,2016-03-20 20:35:50,FALSE,NA,"711652492367548421",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",10101,FALSE,FALSE,NA,NA
"288","Another $old OWT crew!!! Thank you Cincinnati for holding me down! Charlotte... You're next!!! #ANTIWorldTour",FALSE,19899,NA,2016-03-20 04:18:06,FALSE,NA,"711406434890682369",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",6174,FALSE,FALSE,NA,NA
"289","April @VOGUEmagazine cover by Mert and Marcus. Read the story: https://t.co/cfjp3ANYXL https://t.co/uKEEkTghpK",FALSE,29166,NA,2016-03-17 16:56:55,FALSE,NA,"710510235413250052",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",13044,FALSE,FALSE,NA,NA
"290","#ANTIWorldTour is in MIAMI tonight and it's $OLD OWT!!! Only way to get tix, find @TIDALHiFi reps with red balloons <f0><U+009F><U+008E><U+0088><f0><U+009F><U+008E><U+0088><f0><U+009F><U+008E><U+0088>",FALSE,16982,NA,2016-03-15 16:57:36,FALSE,NA,"709785631505907713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",6196,FALSE,FALSE,NA,NA
"291","Thank you @BlackGirlsRock for this years' Rock Star Award!! #BlackGirlsRockBET https://t.co/BcoXSPx3uO",FALSE,24411,NA,2016-03-14 14:35:08,FALSE,NA,"709387390213824513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",9209,FALSE,FALSE,NA,NA
"292","Tampa I've missed you so much!  Thank you!! #SoldOwt https://t.co/IHoz5TQMm3",FALSE,46149,NA,2016-03-14 14:07:59,FALSE,NA,"709380559609450496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",21961,FALSE,FALSE,NA,NA
"293","Jacksonville thank you so much for making my opening night an unforgettable one!!! 
#SoldOwt #ANTIWORLDTOUR <f0><U+009F><U+008E><U+0088><f0><U+009F><U+0094><U+00AB><U+2693><U+FE0F> https://t.co/ngLqZtlAGs",FALSE,29815,NA,2016-03-13 11:40:30,FALSE,NA,"708981054523219968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",11051,FALSE,FALSE,NA,NA
"294","I can't believe that I'm gonna be on tour in less than 24 hours!! #NavyRDie #ANTI #ANTIWorldTour See you soon <U+2693> https://t.co/h7p66oqPBo",FALSE,43363,NA,2016-03-11 22:36:59,FALSE,NA,"708421487775105024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",21824,FALSE,FALSE,NA,NA
"295",".@BritishVogue’s April Issue @manoloblahnik #RihannaxManolo #DenimDesserts https://t.co/D48uMgJDfL",FALSE,19943,NA,2016-03-10 23:08:10,FALSE,NA,"708066948316323840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",7303,FALSE,FALSE,NA,NA
"296","BTS #THETRAINER https://t.co/CSDZ6hOgDq",FALSE,9395,NA,2016-03-05 01:03:09,FALSE,NA,"705921556090920960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",4129,FALSE,FALSE,NA,NA
"297","Who grabbed #THETRAINER from my #FENTYxPUMA collection? https://t.co/HbXvf2TMkN",FALSE,21564,NA,2016-03-04 16:33:36,FALSE,NA,"705793326528598016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",7817,FALSE,FALSE,NA,NA
"298","#THETRAINER #FENTYxPUMA https://t.co/A0M0IIX2cA",FALSE,13848,NA,2016-03-04 16:10:15,FALSE,NA,"705787450531168256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",4875,FALSE,FALSE,NA,NA
"299","Cover story @BritishVogue --&gt; https://t.co/IzBLRZwtsb on stands in the UK March 8 &amp; everywhere March 10. https://t.co/0SA9dDDxsQ",FALSE,28676,NA,2016-03-04 01:46:12,FALSE,NA,"705570003400192000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",12886,FALSE,FALSE,NA,NA
"300",".@BritishVogue Photography: Craig McDean https://t.co/Kxn5tJBuzi",FALSE,21079,NA,2016-03-04 01:23:26,FALSE,NA,"705564275390156800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",8953,FALSE,FALSE,NA,NA
"301","#WORK is sittin pretty at #1 for a second week in a row on #BBHot100!!! Big ups to God and my fans!!!",FALSE,34423,NA,2016-02-29 21:27:39,FALSE,NA,"704417775226331136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",14308,FALSE,FALSE,NA,NA
"302","#ANTI on @Spotify https://t.co/7GANZBW1Sf",FALSE,16040,NA,2016-02-28 18:00:10,FALSE,NA,"704003171153289217",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",6927,FALSE,FALSE,NA,NA
"303","#ANTI ---&gt; https://t.co/FaD5ENt8gV",FALSE,16535,NA,2016-02-28 03:43:51,FALSE,NA,"703787671014023169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",6573,FALSE,FALSE,NA,NA
"304","#WORK ---&gt; https://t.co/atvJ4EMWCL",FALSE,15163,NA,2016-02-28 03:11:42,FALSE,NA,"703779581694767104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",5648,FALSE,FALSE,NA,NA
"305","It's just beyond the vault. Discover room 7 of the #ANTIdiaRy at https://t.co/uJ0CLlhoaS https://t.co/povYOBn3Fm",FALSE,23606,NA,2016-01-04 22:01:31,FALSE,NA,"684132575485509633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",12021,FALSE,FALSE,NA,NA
"306","Happy Holidaze from @Rihanna and @StanceMuse! #rihannaxstance https://t.co/lpKhQt4hfl",FALSE,14062,NA,2015-12-22 16:02:53,FALSE,NA,"679331283328221184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",6473,FALSE,FALSE,NA,NA
"307","Experience room 6 of the #ANTIdiaRy: https://t.co/fGkIAEiomj https://t.co/B0sOmwzDrT",FALSE,16001,NA,2015-12-21 01:33:32,FALSE,NA,"678750115541176320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",8601,FALSE,FALSE,NA,NA
"308","Welcome to room 5 of the #ANTIdiaRy: https://t.co/uJ0CLlhoaS https://t.co/SIt1bmQJHQ",FALSE,17225,NA,2015-12-16 17:30:29,FALSE,NA,"677178999106363392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",9806,FALSE,FALSE,NA,NA
"309","Tix are on sale for new #ANTIWorldTour dates NOW! Find out when we hit your city: https://t.co/nN4kEYl53A https://t.co/XzsO0C8qbR",FALSE,12020,NA,2015-12-11 19:59:58,FALSE,NA,"675404677832421377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",5022,FALSE,FALSE,NA,NA
"310","Celebrating the power of giving back @ #DiamondBall! Thx to host @KevinHart4real, performer @LionelRichie, &amp; all @ClaraLionelFdn supporters!",FALSE,9994,NA,2015-12-11 08:04:44,FALSE,NA,"675224685106302976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",3908,FALSE,FALSE,NA,NA
"311","New #ANTIWorldTour dates; presale NOW @TIDALHiFi &amp; @AmericanExpress Card Members can get tix https://t.co/ehfoEsytpo https://t.co/ZijQfVVYSb",FALSE,8144,NA,2015-12-09 20:02:14,FALSE,NA,"674680474023895040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",3590,FALSE,FALSE,NA,NA
"312","Step into room 4 of the #ANTIdiaRy: https://t.co/uJ0CLlhoaS https://t.co/HpouM2Mkhm",FALSE,11779,NA,2015-12-08 17:31:01,FALSE,NA,"674280030055366657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",7143,FALSE,FALSE,NA,NA
"313","I’m thrilled to share the #DiamondBall auction on @Paddle8, proceeds go to benefit the mission of @ClaraLionelFdn: https://t.co/ZvSA8ogWFW",FALSE,7913,NA,2015-12-08 15:36:47,FALSE,NA,"674251283499515904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",3641,FALSE,FALSE,NA,NA
"314","The third room is here! Open the door to see the #ANTIdiaRy: https://t.co/fGkIAEiomj https://t.co/68PJ7q1dNf",FALSE,16016,NA,2015-12-04 02:30:54,FALSE,NA,"672603957001396224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rihanna",9287,FALSE,FALSE,NA,NA
